Run_ID,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ApplyTransformer,param_depth,param_initial_filter,param_junction,param_length,param_type_of_block,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
163,43.43703806400299,3.446107268333435,7.698102355003357,0.5334576368331909,False,3,16,1,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 6, 'type_of_block': 'soft_att'}",0.24609375,0.3515625,0.298828125,0.052734375,302
457,75.46832501888275,1.7619255781173706,5.423359513282776,0.19972050189971924,True,3,16,2,2,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 2, 'type_of_block': 'resnet'}",0.3671875,0.23046875,0.298828125,0.068359375,302
118,21.08416497707367,0.09432899951934814,2.5166585445404053,0.04438376426696777,False,3,8,2,7,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 7, 'type_of_block': 'vgg'}",0.2578125,0.3359375,0.296875,0.0390625,304
135,46.59974527359009,1.615717887878418,7.6410990953445435,0.14797723293304443,False,3,8,3,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 5, 'type_of_block': 'soft_att'}",0.234375,0.359375,0.296875,0.0625,304
355,54.82657718658447,3.157465696334839,8.16243326663971,0.09251868724822998,True,3,4,3,6,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 6, 'type_of_block': 'soft_att'}",0.33203125,0.26171875,0.296875,0.03515625,304
156,51.88523304462433,3.0278643369674683,6.201524019241333,0.2925395965576172,False,3,16,1,5,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 5, 'type_of_block': 'inception'}",0.21484375,0.37890625,0.296875,0.08203125,304
461,140.2360029220581,12.354686498641968,8.479427814483643,1.0292103290557861,True,3,16,2,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.2265625,0.36328125,0.294921875,0.068359375,308
557,122.72373139858246,6.212185025215149,7.697363615036011,0.3478505611419678,True,3,24,3,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 3, 'type_of_block': 'resnet'}",0.3515625,0.23828125,0.294921875,0.056640625,308
489,170.99130356311798,15.9548259973526,9.819169402122498,0.5776067972183228,True,3,16,3,4,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 4, 'type_of_block': 'resnet'}",0.2265625,0.36328125,0.294921875,0.068359375,308
278,15.382116794586182,1.202836513519287,2.3223764896392822,0.02691936492919922,False,3,24,3,5,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 5, 'type_of_block': 'vgg'}",0.22265625,0.36328125,0.29296875,0.0703125,311
483,23.03619933128357,0.2413318157196045,3.9058836698532104,0.14255034923553467,True,3,16,3,2,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 2, 'type_of_block': 'soft_att'}",0.21484375,0.37109375,0.29296875,0.078125,311
231,40.18343496322632,3.188995838165283,6.3808629512786865,0.00836181640625,False,3,24,1,5,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 5, 'type_of_block': 'soft_att'}",0.21484375,0.37109375,0.29296875,0.078125,311
523,47.48002254962921,0.8358880281448364,7.93600594997406,0.2037733793258667,True,3,24,1,6,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 6, 'type_of_block': 'soft_att'}",0.21484375,0.37109375,0.29296875,0.078125,311
153,119.93339490890503,6.1538591384887695,7.013568758964539,0.3744412660598755,False,3,16,1,4,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 4, 'type_of_block': 'resnet'}",0.3671875,0.21875,0.29296875,0.07421875,311
361,59.40098202228546,4.386185050010681,4.607353568077087,0.127097487449646,True,3,8,1,2,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 2, 'type_of_block': 'resnet'}",0.22265625,0.36328125,0.29296875,0.0703125,311
265,69.23353624343872,0.3596315383911133,5.647336483001709,0.4848814010620117,False,3,24,3,2,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 2, 'type_of_block': 'resnet'}",0.33984375,0.24609375,0.29296875,0.046875,311
344,55.33700156211853,0.7003400325775146,5.7503767013549805,0.08263278007507324,True,3,4,3,4,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.37109375,0.29296875,0.078125,311
23,54.64498484134674,2.8863250017166138,8.270381093025208,0.40554893016815186,False,3,4,1,7,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 7, 'type_of_block': 'soft_att'}",0.2890625,0.296875,0.29296875,0.00390625,311
96,22.88658094406128,0.3532586097717285,3.277374505996704,0.2520782947540283,False,3,8,2,2,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 2, 'type_of_block': 'inception'}",0.21484375,0.3671875,0.291015625,0.076171875,320
309,342.83774840831757,10.62416136264801,13.12001919746399,0.2986938953399658,True,3,4,1,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 7, 'type_of_block': 'resnet'}",0.21875,0.36328125,0.291015625,0.072265625,320
194,8.520766854286194,0.12178218364715576,1.2507319450378418,0.0070264339447021484,False,3,16,3,2,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 2, 'type_of_block': 'vgg'}",0.21484375,0.3671875,0.291015625,0.076171875,320
559,33.066267251968384,1.8195812702178955,5.524066925048828,0.2216784954071045,True,3,24,3,3,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 3, 'type_of_block': 'soft_att'}",0.21875,0.36328125,0.291015625,0.072265625,320
269,114.74679708480835,6.447720050811768,7.205255031585693,0.38509583473205566,False,3,24,3,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 3, 'type_of_block': 'resnet'}",0.21875,0.36328125,0.291015625,0.072265625,320
305,265.02376651763916,10.795579195022583,11.957414507865906,0.10776412487030029,True,3,4,1,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 6, 'type_of_block': 'resnet'}",0.21875,0.36328125,0.291015625,0.072265625,320
143,57.352590441703796,0.012009024620056152,10.045204281806946,0.08916890621185303,False,3,8,3,7,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 7, 'type_of_block': 'soft_att'}",0.21484375,0.3671875,0.291015625,0.076171875,320
566,19.86319065093994,0.5284490585327148,2.288640022277832,0.32570910453796387,True,3,24,3,5,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 5, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
76,33.34790062904358,1.4537630081176758,4.574609756469727,0.16651010513305664,False,3,8,1,3,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 3, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
460,36.699212431907654,0.41481339931488037,4.633410215377808,0.0047070980072021484,True,3,16,2,3,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 3, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
458,10.189891457557678,0.12193858623504639,1.6892352104187012,0.02379322052001953,True,3,16,2,2,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 2, 'type_of_block': 'vgg'}",0.3203125,0.2578125,0.2890625,0.03125,327
572,106.46933424472809,6.69483482837677,9.437425255775452,0.3490358591079712,True,3,24,3,7,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 7, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
447,44.55128359794617,1.0904114246368408,6.518784761428833,0.09099936485290527,True,3,16,1,5,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 5, 'type_of_block': 'soft_att'}",0.21484375,0.36328125,0.2890625,0.07421875,327
78,11.262264490127563,1.6336727142333984,1.5527138710021973,0.054431915283203125,False,3,8,1,3,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 3, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
522,17.639374017715454,1.931633710861206,2.3441245555877686,0.0004608631134033203,True,3,24,1,6,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 6, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
561,174.81764495372772,24.512823462486267,10.207955718040466,1.7575207948684692,True,3,24,3,4,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 4, 'type_of_block': 'resnet'}",0.21484375,0.36328125,0.2890625,0.07421875,327
556,45.86551582813263,1.1488646268844604,5.390162467956543,0.008832454681396484,True,3,24,3,3,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 3, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
544,79.28018844127655,3.151140809059143,8.29038667678833,0.853665828704834,True,3,24,2,6,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
439,29.491091012954712,1.673872709274292,4.626853942871094,0.07815051078796387,True,3,16,1,3,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 3, 'type_of_block': 'soft_att'}",0.21484375,0.36328125,0.2890625,0.07421875,327
438,12.879119277000427,1.9157341718673706,1.7437816858291626,0.014197230339050293,True,3,16,1,3,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 3, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
380,76.37148892879486,1.8373609781265259,8.240169882774353,0.0123671293258667,True,3,8,1,7,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 7, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
436,31.73492729663849,1.7007514238357544,4.61367130279541,0.4757709503173828,True,3,16,1,3,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 3, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
480,29.21981966495514,0.5869086980819702,3.8155579566955566,0.04305005073547363,True,3,16,3,2,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 2, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
484,42.50962567329407,4.21084451675415,4.748553395271301,0.18368422985076904,True,3,16,3,3,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 3, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
424,83.50305223464966,10.644686222076416,8.152916312217712,0.4538668394088745,True,3,8,3,6,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
420,74.1844232082367,3.4359240531921387,7.3851587772369385,0.05494379997253418,True,3,8,3,5,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 5, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
50,12.23439908027649,0.01591038703918457,1.2734060287475586,0.0066242218017578125,False,3,4,3,2,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 2, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
404,98.80454301834106,3.983224868774414,9.053884744644165,0.5657684803009033,True,3,8,2,7,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 7, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
351,53.18887484073639,0.5150097608566284,8.26406741142273,0.40149641036987305,True,3,4,3,5,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 5, 'type_of_block': 'soft_att'}",0.21484375,0.36328125,0.2890625,0.07421875,327
72,23.3023464679718,0.399003267288208,2.9137229919433594,0.22053098678588867,False,3,8,1,2,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 2, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
200,58.22277629375458,4.505736708641052,6.191835641860962,0.5359089374542236,False,3,16,3,4,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
336,30.343180418014526,1.7554535865783691,3.8631948232650757,0.04169261455535889,True,3,4,3,2,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 2, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
253,216.96007585525513,23.06387734413147,11.253726959228516,0.4058361053466797,False,3,24,2,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 5, 'type_of_block': 'resnet'}",0.21484375,0.36328125,0.2890625,0.07421875,327
236,82.78400039672852,1.4253339767456055,8.631495475769043,0.4347820281982422,False,3,24,1,7,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 7, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
116,85.49242830276489,8.712741374969482,9.149017214775085,0.4692641496658325,False,3,8,2,7,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 7, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
230,14.864370346069336,2.318192720413208,2.2915444374084473,0.0054662227630615234,False,3,24,1,5,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 5, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
218,7.198491334915161,0.14740204811096191,1.1495416164398193,0.033190250396728516,False,3,24,1,2,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 2, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
282,20.31754994392395,0.33446478843688965,2.763565182685852,0.007632136344909668,False,3,24,3,6,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 6, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
208,84.1075701713562,5.861709356307983,8.805495619773865,0.6315110921859741,False,3,16,3,6,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
204,67.95101821422577,2.5460630655288696,7.565284252166748,0.5596961975097656,False,3,16,3,5,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 5, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
202,16.529832005500793,0.5411804914474487,2.183015465736389,0.029010891914367676,False,3,16,3,4,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 4, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
102,11.561852812767029,1.8536306619644165,1.573138952255249,0.06778955459594727,False,3,8,2,3,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 3, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
328,83.26914262771606,9.414932012557983,8.096734523773193,0.5167944431304932,True,3,4,2,6,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
144,24.86583113670349,0.7847342491149902,3.040910243988037,0.24199509620666504,False,3,16,1,2,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 2, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
90,16.31850552558899,1.6386215686798096,2.3192524909973145,0.006001472473144531,False,3,8,1,6,vgg,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 6, 'type_of_block': 'vgg'}",0.21484375,0.36328125,0.2890625,0.07421875,327
172,40.96920430660248,0.31617605686187744,5.16887629032135,0.09335172176361084,False,3,16,2,3,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 3, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
248,54.56419599056244,6.6875094175338745,5.832622289657593,0.3481159210205078,False,3,24,2,4,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.36328125,0.2890625,0.07421875,327
157,190.9394645690918,6.901625156402588,9.873791456222534,1.1263160705566406,False,3,16,1,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 5, 'type_of_block': 'resnet'}",0.21484375,0.36328125,0.2890625,0.07421875,327
115,46.85999608039856,1.433089017868042,8.704310059547424,0.22897493839263916,False,3,8,2,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 6, 'type_of_block': 'soft_att'}",0.3828125,0.19140625,0.287109375,0.095703125,368
314,11.934329986572266,1.9925456047058105,1.7728042602539062,0.008369684219360352,True,3,4,2,2,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 2, 'type_of_block': 'vgg'}",0.234375,0.33984375,0.287109375,0.052734375,368
463,32.21368658542633,2.1662508249282837,4.896442294120789,0.03705441951751709,True,3,16,2,3,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 3, 'type_of_block': 'soft_att'}",0.20703125,0.3671875,0.287109375,0.080078125,368
320,52.04955613613129,1.9211801290512085,6.002725601196289,0.046869754791259766,True,3,4,2,4,inception,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 4, 'type_of_block': 'inception'}",0.2109375,0.36328125,0.287109375,0.076171875,368
133,218.4926518201828,1.8467007875442505,11.210519790649414,0.007267475128173828,False,3,8,3,5,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 5, 'type_of_block': 'resnet'}",0.21484375,0.359375,0.287109375,0.072265625,368
55,42.277143597602844,7.442087292671204,4.878493785858154,0.26611852645874023,False,3,4,3,3,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 3, 'type_of_block': 'soft_att'}",0.21484375,0.35546875,0.28515625,0.0703125,373
401,302.2426176071167,5.68716287612915,13.42147159576416,0.6925086975097656,True,3,8,2,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 2, 'length': 6, 'type_of_block': 'resnet'}",0.37109375,0.19921875,0.28515625,0.0859375,373
84,55.46177315711975,0.05653977394104004,6.74668562412262,0.020929932594299316,False,3,8,1,5,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 5, 'type_of_block': 'inception'}",0.37109375,0.19921875,0.28515625,0.0859375,373
43,45.04538905620575,0.10234320163726807,7.643761515617371,0.27721846103668213,False,3,4,2,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 6, 'type_of_block': 'soft_att'}",0.24609375,0.32421875,0.28515625,0.0390625,373
383,53.29064333438873,2.9177173376083374,8.582883596420288,0.14464378356933594,True,3,8,1,7,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 7, 'type_of_block': 'soft_att'}",0.2109375,0.359375,0.28515625,0.07421875,373
333,359.9227702617645,26.464125394821167,14.575028896331787,0.6285336017608643,True,3,4,2,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 7, 'type_of_block': 'resnet'}",0.1875,0.37890625,0.283203125,0.095703125,378
221,101.64851927757263,6.062448263168335,6.854230642318726,0.551856517791748,False,3,24,1,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 3, 'type_of_block': 'resnet'}",0.203125,0.36328125,0.283203125,0.080078125,378
211,51.522934913635254,1.7319562435150146,8.989627957344055,0.29786479473114014,False,3,16,3,6,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 3, 'length': 6, 'type_of_block': 'soft_att'}",0.37109375,0.1953125,0.283203125,0.087890625,378
569,352.48006331920624,11.810264229774475,11.886208295822144,0.1648108959197998,True,3,24,3,6,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 6, 'type_of_block': 'resnet'}",0.203125,0.36328125,0.283203125,0.080078125,378
411,23.284002423286438,0.7007128000259399,4.482072949409485,0.11206066608428955,True,3,8,3,2,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 8, 'junction': 3, 'length': 2, 'type_of_block': 'soft_att'}",0.26953125,0.29296875,0.28125,0.01171875,382
534,12.05903971195221,0.14605772495269775,1.7943419218063354,0.04727756977081299,True,3,24,2,3,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 3, 'type_of_block': 'vgg'}",0.32421875,0.234375,0.279296875,0.044921875,383
219,23.267704129219055,4.879713654518127,3.3627818822860718,0.1965576410293579,False,3,24,1,2,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 2, 'type_of_block': 'soft_att'}",0.2578125,0.30078125,0.279296875,0.021484375,383
477,382.5379773378372,29.899006247520447,14.945196151733398,1.6837754249572754,True,3,16,2,7,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 7, 'type_of_block': 'resnet'}",0.25,0.30859375,0.279296875,0.029296875,383
434,11.186520099639893,1.9914767742156982,1.533829927444458,0.052150726318359375,True,3,16,1,2,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 2, 'type_of_block': 'vgg'}",0.21484375,0.34375,0.279296875,0.064453125,383
272,58.15280759334564,2.4178181886672974,6.498668193817139,0.2681128978729248,False,3,24,3,4,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 4, 'type_of_block': 'inception'}",0.21484375,0.34375,0.279296875,0.064453125,383
35,34.253671169281006,0.6308994293212891,5.403327584266663,0.18678772449493408,False,3,4,2,4,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 4, 'type_of_block': 'soft_att'}",0.21484375,0.34375,0.279296875,0.064453125,383
245,113.50015532970428,3.8476465940475464,6.963125586509705,0.3057934045791626,False,3,24,2,3,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 2, 'length': 3, 'type_of_block': 'resnet'}",0.1953125,0.36328125,0.279296875,0.083984375,383
442,13.83651077747345,2.490139603614807,2.0500861406326294,0.15718209743499756,True,3,16,1,4,vgg,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 4, 'type_of_block': 'vgg'}",0.21484375,0.34375,0.279296875,0.064453125,383
164,83.860724568367,0.8522859811782837,8.312213778495789,0.11892640590667725,False,3,16,1,7,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 7, 'type_of_block': 'inception'}",0.19140625,0.36328125,0.27734375,0.0859375,391
171,18.676284313201904,0.9313042163848877,3.187922716140747,0.020503759384155273,False,3,16,2,2,soft_att,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 2, 'length': 2, 'type_of_block': 'soft_att'}",0.22265625,0.33203125,0.27734375,0.0546875,391
64,77.13884115219116,2.7939705848693848,7.7540353536605835,0.08213579654693604,False,3,4,3,6,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 3, 'length': 6, 'type_of_block': 'inception'}",0.21484375,0.3359375,0.275390625,0.060546875,393
4,31.757279753684998,0.19957125186920166,4.232399821281433,0.10783302783966064,False,3,4,1,3,inception,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 3, 'type_of_block': 'inception'}",0.37109375,0.1796875,0.275390625,0.095703125,393
293,106.8698080778122,8.298800826072693,7.0136717557907104,0.4541281461715698,True,3,4,1,3,resnet,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 1, 'length': 3, 'type_of_block': 'resnet'}",0.33203125,0.21875,0.275390625,0.056640625,393
161,247.58438670635223,11.191028237342834,11.959283590316772,0.27384448051452637,False,3,16,1,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 16, 'junction': 1, 'length': 6, 'type_of_block': 'resnet'}",0.36328125,0.18359375,0.2734375,0.08984375,396
237,296.16519820690155,13.8855060338974,11.857943296432495,0.13558244705200195,False,3,24,1,7,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 1, 'length': 7, 'type_of_block': 'resnet'}",0.30859375,0.23828125,0.2734375,0.03515625,396
319,31.202231407165527,1.4548978805541992,4.9647791385650635,0.12209582328796387,True,3,4,2,3,soft_att,"{'ApplyTransformer': True, 'depth': 3, 'initial_filter': 4, 'junction': 2, 'length': 3, 'type_of_block': 'soft_att'}",0.359375,0.1875,0.2734375,0.0859375,396
281,302.2098549604416,34.99489915370941,12.178559303283691,0.6712610721588135,False,3,24,3,6,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 24, 'junction': 3, 'length': 6, 'type_of_block': 'resnet'}",0.2890625,0.25390625,0.271484375,0.017578125,399
73,53.312992334365845,3.46724271774292,4.373597264289856,0.03207385540008545,False,3,8,1,2,resnet,"{'ApplyTransformer': False, 'depth': 3, 'initial_filter': 8, 'junction': 1, 'length': 2, 'type_of_block': 'resnet'}",0.203125,0.33984375,0.271484375,0.068359375,399
